PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,GroupTravel,FamilyTravel,TotalSpending,Deck,CabinNum,Side
1812_01,0.0,False,2.0,25.0,False,9.0,852.0,73.0,12.0,57.0,True,False,False,1003.0,5.0,1106.0,0.0
1813_01,0.0,False,0.0,18.0,False,0.0,0.0,454.0,0.0,263.0,False,False,False,717.0,5.0,1107.0,0.0
1816_01,1.0,False,2.0,60.0,True,1891.0,640.0,0.0,360.0,52.0,True,True,False,2943.0,2.0,1463.0,1.0
1816_02,1.0,False,2.0,41.0,False,0.0,2334.0,1.0,6.0,23.0,True,True,False,2364.0,2.0,1463.0,1.0
1817_01,0.0,False,1.0,16.0,False,112.0,0.0,38.0,77.0,443.0,False,False,False,670.0,5.0,1097.0,1.0
1818_01,0.0,True,2.0,17.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,0.0,6.0,1039.0,0.0
1821_01,0.0,False,2.0,26.0,False,0.0,4.0,361.0,0.0,19.0,False,False,False,384.0,6.0,1040.0,0.0
1822_01,0.0,False,2.0,31.0,False,2.0,811.0,0.0,0.0,0.0,True,False,False,813.0,6.0,1041.0,0.0
1823_01,0.0,False,2.0,67.0,False,143.0,68.0,496.0,182.0,9.0,True,False,False,898.0,8.0,1817.0,2.0
1826_01,0.0,False,0.0,16.0,False,0.0,231.0,569.0,2.0,0.0,False,False,False,802.0,5.0,1100.0,1.0
1827_01,0.0,False,0.0,24.0,False,0.0,94.0,1.0,56.0,427.0,False,False,False,578.0,5.0,1101.0,1.0
1828_01,0.0,False,2.0,19.0,False,0.0,1333.0,3.0,624.0,254.0,True,False,False,2214.0,5.0,1111.0,0.0
1829_01,1.0,False,0.0,48.0,False,0.0,3578.0,80.0,123.0,0.0,True,True,False,3781.0,3.0,1331.0,0.0
1829_02,1.0,False,2.0,30.0,False,1.0,6398.0,0.0,2.0,295.0,True,True,True,6696.0,3.0,1331.0,0.0
1829_03,1.0,False,2.0,22.0,False,0.0,8882.0,21.0,2204.0,19.0,True,True,True,11126.0,3.0,1331.0,0.0
1829_04,1.0,False,2.0,28.0,True,0.0,4424.0,3.0,207.0,1572.0,True,True,False,6206.0,3.0,1331.0,0.0
1829_05,1.0,True,0.0,23.0,False,0.0,0.0,0.0,0.0,0.0,True,True,True,0.0,3.0,1331.0,0.0
1829_06,1.0,False,2.0,29.0,False,0.0,699.0,0.0,0.0,1955.0,False,True,True,2654.0,3.0,1331.0,0.0
1831_01,0.0,True,2.0,22.0,False,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,6.0,1029.0,1.0
1833_01,1.0,False,0.0,48.0,False,140.0,127.0,0.0,4102.0,521.0,False,False,False,4890.0,2.0,1387.0,0.0
1834_01,2.0,False,2.0,26.0,False,17.0,0.0,1582.0,0.0,0.0,True,False,False,1599.0,5.0,1103.0,1.0
1836_01,0.0,False,2.0,23.0,False,1639.0,1218.0,0.0,1.0,0.0,True,False,False,2858.0,5.0,1112.0,0.0
1841_01,0.0,False,2.0,55.0,False,1104.0,0.0,0.0,0.0,0.0,False,False,False,1104.0,5.0,1115.0,0.0
1843_01,1.0,False,2.0,46.0,False,2249.0,153.0,137.0,0.0,194.0,False,False,False,2733.0,4.0,134.0,0.0
1844_01,0.0,False,1.0,38.0,False,0.0,0.0,0.0,0.0,1381.0,False,True,True,1381.0,5.0,1104.0,1.0
1844_02,0.0,True,2.0,2.0,False,0.0,0.0,0.0,0.0,0.0,True,True,True,0.0,6.0,1030.0,1.0
1844_03,0.0,True,2.0,3.0,False,0.0,0.0,0.0,0.0,0.0,True,True,True,0.0,6.0,1030.0,1.0
1846_01,0.0,False,2.0,20.0,False,0.0,0.0,0.0,788.0,16.0,False,False,False,804.0,5.0,1116.0,0.0
1847_01,0.0,False,2.0,65.0,False,5.0,317.0,0.0,0.0,123.0,False,False,False,445.0,6.0,1032.0,1.0
1848_01,0.0,False,2.0,35.0,False,181.0,0.0,2.0,0.0,663.0,False,False,False,846.0,6.0,1033.0,1.0
1849_01,0.0,False,2.0,25.0,False,113.0,0.0,0.0,1282.0,0.0,False,False,False,1395.0,5.0,1117.0,0.0
1850_01,0.0,False,1.0,54.0,False,0.0,316.0,257.0,0.0,0.0,False,True,True,573.0,5.0,1105.0,1.0
1850_02,0.0,False,0.0,25.0,False,0.0,0.0,1.0,735.0,25.0,False,True,True,761.0,5.0,1105.0,1.0
1853_01,0.0,True,2.0,14.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,0.0,6.0,1046.0,0.0
1854_01,1.0,False,0.0,53.0,False,0.0,13527.0,0.0,0.0,771.0,True,False,False,14298.0,0.0,954.0,1.0
1855_01,0.0,True,2.0,0.0,False,0.0,0.0,0.0,0.0,0.0,True,True,True,0.0,6.0,1047.0,0.0
1855_02,0.0,False,2.0,39.0,False,0.0,43.0,864.0,0.0,85.0,False,True,True,992.0,4.0,145.0,0.0
1856_01,0.0,False,2.0,22.0,False,8.0,710.0,0.0,27.0,0.0,True,False,False,745.0,5.0,1118.0,0.0
1857_01,2.0,False,0.0,31.0,False,120.0,0.0,657.0,52.0,0.0,False,False,False,829.0,3.0,1408.0,1.0
1859_01,2.0,True,0.0,24.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,0.0,5.0,1106.0,1.0
1860_01,1.0,False,2.0,35.0,True,0.0,1.0,0.0,0.0,3156.0,False,True,True,3157.0,0.0,329.0,0.0
1860_02,1.0,False,0.0,35.0,False,95.0,3441.0,0.0,391.0,318.0,False,True,True,4245.0,0.0,329.0,0.0
1861_01,2.0,True,2.0,32.0,False,0.0,0.0,0.0,0.0,0.0,True,True,True,0.0,5.0,1107.0,1.0
1861_02,2.0,False,2.0,61.0,False,953.0,415.0,974.0,0.0,133.0,False,True,True,2475.0,5.0,1107.0,1.0
1863_01,0.0,False,0.0,58.0,False,14.0,0.0,1081.0,0.0,0.0,True,False,False,1095.0,5.0,1121.0,0.0
1864_01,2.0,False,2.0,26.0,False,1752.0,22.0,0.0,4.0,0.0,False,False,False,1778.0,3.0,1419.0,1.0
1865_01,0.0,True,2.0,4.0,False,0.0,0.0,0.0,0.0,0.0,False,True,True,0.0,6.0,1034.0,1.0
1865_02,0.0,False,2.0,1.0,False,0.0,0.0,0.0,0.0,0.0,False,True,True,0.0,6.0,1034.0,1.0
1865_03,0.0,False,2.0,8.0,False,0.0,0.0,0.0,0.0,0.0,True,True,False,0.0,6.0,1034.0,1.0
1865_04,0.0,False,2.0,7.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,0.0,6.0,1034.0,1.0
1865_05,0.0,False,2.0,25.0,False,0.0,60.0,0.0,646.0,1115.0,False,True,True,1821.0,6.0,1034.0,1.0
1865_06,0.0,False,2.0,6.0,False,0.0,0.0,0.0,0.0,0.0,False,True,True,0.0,6.0,1034.0,1.0
1866_01,0.0,False,2.0,29.0,False,0.0,0.0,0.0,0.0,865.0,False,False,False,865.0,5.0,1122.0,0.0
1868_01,2.0,True,2.0,64.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,0.0,5.0,1123.0,0.0
1871_01,1.0,False,2.0,31.0,False,0.0,1983.0,0.0,172.0,52.0,True,False,False,2207.0,2.0,1486.0,1.0
1872_01,2.0,True,2.0,25.0,False,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,4.0,429.0,1.0
1873_01,0.0,True,2.0,30.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,0.0,6.0,1035.0,1.0
1874_01,0.0,True,2.0,0.0,False,0.0,0.0,0.0,0.0,0.0,False,True,True,0.0,6.0,1049.0,0.0
1874_02,0.0,False,1.0,29.0,False,0.0,0.0,0.0,486.0,1479.0,False,True,True,1965.0,5.0,1125.0,0.0
1877_01,0.0,False,2.0,37.0,False,28.0,25.0,26.0,806.0,3.0,False,False,False,888.0,6.0,1050.0,0.0
1878_01,0.0,False,2.0,49.0,False,0.0,0.0,0.0,724.0,0.0,False,False,False,724.0,5.0,1126.0,0.0
1879_01,1.0,False,2.0,36.0,False,0.0,583.0,1789.0,19.0,1009.0,False,False,False,3400.0,3.0,1353.0,0.0
1880_01,0.0,False,0.0,20.0,False,470.0,128.0,0.0,0.0,9.0,False,False,False,607.0,5.0,1127.0,0.0
1881_01,0.0,False,2.0,20.0,False,2215.0,0.0,0.0,86.0,0.0,True,False,False,2301.0,5.0,1128.0,0.0
1882_01,1.0,False,0.0,18.0,False,0.0,16263.0,72.0,0.0,15.0,True,True,True,16350.0,2.0,1497.0,1.0
1882_02,1.0,True,0.0,17.0,False,0.0,0.0,0.0,0.0,0.0,True,True,True,0.0,8.0,1817.0,2.0
1884_01,2.0,True,2.0,48.0,False,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,4.0,441.0,1.0
1886_01,0.0,False,2.0,26.0,False,0.0,3.0,176.0,611.0,0.0,False,False,False,790.0,4.0,451.0,1.0
1887_01,0.0,False,2.0,35.0,False,0.0,88.0,718.0,46.0,0.0,False,False,False,852.0,6.0,1037.0,1.0
1888_01,0.0,False,2.0,30.0,False,116.0,0.0,0.0,728.0,29.0,True,False,False,873.0,5.0,1111.0,1.0
1889_01,0.0,False,2.0,22.0,False,0.0,0.0,22.0,0.0,702.0,False,True,True,724.0,5.0,1129.0,0.0
1889_02,0.0,True,2.0,5.0,False,0.0,0.0,0.0,0.0,0.0,False,True,True,0.0,6.0,1051.0,0.0
1890_01,0.0,True,0.0,43.0,False,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,6.0,1052.0,0.0
1891_01,2.0,True,2.0,52.0,False,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,4.0,462.0,1.0
1892_01,1.0,False,2.0,50.0,False,5.0,809.0,0.0,309.0,731.0,True,True,False,1854.0,3.0,1364.0,0.0
1892_02,1.0,False,2.0,29.0,False,4.0,841.0,0.0,363.0,1107.0,True,True,True,2315.0,8.0,1817.0,2.0
1892_03,1.0,False,0.0,19.0,False,0.0,748.0,158.0,5037.0,44.0,False,True,True,5987.0,3.0,1364.0,0.0
1897_01,1.0,False,0.0,39.0,False,0.0,10153.0,1.0,78.0,5063.0,True,True,True,15295.0,2.0,1508.0,1.0
1897_02,1.0,False,2.0,38.0,False,0.0,354.0,0.0,1806.0,0.0,True,True,True,2160.0,2.0,1508.0,1.0
1898_01,0.0,True,0.0,21.0,False,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,6.0,1038.0,1.0
1899_01,0.0,False,1.0,25.0,False,11.0,44.0,397.0,0.0,0.0,False,False,False,452.0,6.0,1039.0,1.0
1901_01,1.0,True,0.0,42.0,False,0.0,0.0,0.0,0.0,0.0,True,True,True,0.0,0.0,440.0,0.0
1901_02,1.0,True,0.0,36.0,False,0.0,0.0,0.0,0.0,0.0,True,True,True,0.0,0.0,440.0,0.0
1902_01,0.0,False,2.0,19.0,False,42.0,0.0,345.0,1431.0,0.0,False,False,False,1818.0,6.0,1040.0,1.0
1903_01,0.0,True,2.0,42.0,False,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,6.0,1053.0,0.0
1905_01,0.0,False,0.0,40.0,False,1465.0,39.0,0.0,0.0,1225.0,False,False,False,2729.0,5.0,1114.0,1.0
1906_01,0.0,True,2.0,14.0,False,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,6.0,1041.0,1.0
1907_01,1.0,False,2.0,50.0,False,0.0,1810.0,0.0,126.0,247.0,False,False,False,2183.0,3.0,1376.0,0.0
1908_01,2.0,False,2.0,18.0,False,1218.0,0.0,34.0,1095.0,0.0,False,False,False,2347.0,4.0,167.0,0.0
1911_01,0.0,False,2.0,46.0,False,8.0,652.0,0.0,5.0,90.0,False,False,False,755.0,6.0,1044.0,1.0
1915_01,0.0,False,2.0,19.0,False,0.0,51.0,0.0,37.0,704.0,False,False,False,792.0,4.0,177.0,0.0
1916_01,1.0,True,2.0,15.0,False,0.0,0.0,0.0,0.0,0.0,True,True,False,0.0,3.0,1387.0,0.0
1916_02,1.0,False,0.0,22.0,False,1744.0,79.0,0.0,12.0,1514.0,False,True,False,3349.0,3.0,1387.0,0.0
1918_01,1.0,True,2.0,0.0,False,0.0,0.0,0.0,0.0,0.0,False,True,True,0.0,0.0,965.0,1.0
1918_02,1.0,True,2.0,52.0,False,0.0,0.0,0.0,0.0,0.0,True,True,True,0.0,0.0,965.0,1.0
1918_03,1.0,False,2.0,38.0,False,34.0,2043.0,0.0,1339.0,0.0,True,True,True,3416.0,0.0,965.0,1.0
1920_01,2.0,False,2.0,46.0,False,731.0,0.0,288.0,0.0,2.0,False,False,False,1021.0,4.0,188.0,0.0
1922_01,0.0,True,0.0,23.0,False,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,6.0,1047.0,1.0
1923_01,1.0,False,2.0,63.0,False,0.0,4286.0,18.0,4.0,872.0,True,True,True,5180.0,2.0,1430.0,0.0
1923_02,1.0,True,0.0,24.0,False,0.0,0.0,0.0,0.0,0.0,True,True,True,0.0,2.0,1430.0,0.0
1925_01,0.0,True,2.0,50.0,False,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,6.0,1048.0,1.0
1926_01,0.0,True,2.0,20.0,False,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,6.0,1049.0,1.0
1927_01,2.0,False,2.0,55.0,False,2424.0,0.0,1.0,0.0,284.0,False,False,False,2709.0,3.0,1441.0,1.0
1928_01,0.0,False,1.0,21.0,False,0.0,0.0,107.0,166.0,388.0,True,False,False,661.0,4.0,484.0,1.0
1931_01,1.0,True,0.0,56.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,0.0,2.0,1519.0,1.0
1933_01,0.0,False,2.0,45.0,False,10.0,0.0,0.0,0.0,0.0,True,False,False,10.0,4.0,199.0,0.0
1935_01,0.0,True,0.0,18.0,False,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,6.0,1051.0,1.0
1937_01,0.0,False,2.0,47.0,False,7.0,877.0,17.0,0.0,0.0,False,False,False,901.0,5.0,1118.0,1.0
1938_01,0.0,False,2.0,36.0,False,0.0,0.0,1508.0,110.0,117.0,True,False,False,1735.0,5.0,1119.0,1.0
1939_01,2.0,False,2.0,57.0,True,975.0,0.0,295.0,39.0,0.0,False,True,True,1309.0,5.0,1137.0,0.0
1939_02,2.0,False,2.0,13.0,False,3037.0,10.0,43.0,0.0,0.0,False,True,True,3090.0,3.0,1398.0,0.0
1940_01,2.0,False,2.0,27.0,False,120.0,0.0,1476.0,3.0,0.0,False,False,False,1599.0,5.0,1138.0,0.0
1941_01,0.0,False,2.0,20.0,False,717.0,0.0,0.0,0.0,0.0,False,False,False,717.0,5.0,1121.0,1.0
1942_01,0.0,False,2.0,47.0,False,0.0,444.0,328.0,56.0,0.0,False,False,False,828.0,6.0,1057.0,0.0
1945_01,0.0,False,2.0,15.0,False,0.0,0.0,787.0,0.0,0.0,False,False,False,787.0,4.0,221.0,0.0
1946_01,0.0,False,2.0,34.0,False,0.0,0.0,53.0,731.0,0.0,False,False,False,784.0,6.0,1058.0,0.0
1947_01,0.0,False,2.0,21.0,False,942.0,0.0,0.0,0.0,7.0,False,False,False,949.0,5.0,1123.0,1.0
1950_01,0.0,False,2.0,51.0,False,0.0,0.0,0.0,101.0,1357.0,False,False,False,1458.0,5.0,1125.0,1.0
1952_01,0.0,False,2.0,23.0,False,382.0,0.0,398.0,8.0,0.0,False,False,False,788.0,4.0,232.0,0.0
1953_01,0.0,False,2.0,58.0,False,0.0,0.0,0.0,0.0,717.0,False,False,False,717.0,5.0,1139.0,0.0
1956_01,2.0,False,2.0,37.0,False,2765.0,0.0,1134.0,0.0,0.0,False,True,False,3899.0,3.0,1463.0,1.0
1956_02,2.0,False,1.0,44.0,False,708.0,0.0,5.0,0.0,74.0,True,True,False,787.0,3.0,1463.0,1.0
1957_01,0.0,True,2.0,25.0,False,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,6.0,1053.0,1.0
1959_01,1.0,True,2.0,15.0,False,0.0,0.0,0.0,0.0,0.0,True,True,True,0.0,2.0,1441.0,0.0
1959_02,1.0,False,2.0,40.0,False,0.0,382.0,0.0,1.0,3822.0,False,True,False,4205.0,2.0,1441.0,0.0
1959_03,1.0,False,0.0,29.0,False,0.0,433.0,4899.0,393.0,260.0,True,True,True,5985.0,2.0,1441.0,0.0
1960_01,0.0,True,2.0,36.0,False,0.0,0.0,0.0,0.0,0.0,True,True,True,0.0,4.0,243.0,0.0
1960_02,0.0,False,1.0,21.0,False,0.0,0.0,677.0,4.0,0.0,True,True,True,681.0,4.0,243.0,0.0
1961_01,0.0,False,2.0,35.0,False,302.0,6.0,0.0,6.0,613.0,True,False,False,927.0,6.0,1060.0,0.0
1962_01,0.0,False,2.0,24.0,False,3.0,361.0,94.0,824.0,160.0,False,True,True,1442.0,5.0,1143.0,0.0
1962_02,0.0,False,0.0,2.0,False,0.0,0.0,0.0,0.0,0.0,False,True,True,0.0,6.0,1061.0,0.0
1962_03,0.0,True,2.0,0.0,False,0.0,0.0,0.0,0.0,0.0,True,True,False,0.0,6.0,1061.0,0.0
1963_01,0.0,False,2.0,43.0,False,0.0,0.0,0.0,1200.0,17.0,False,False,False,1217.0,5.0,1144.0,0.0
1964_01,1.0,False,2.0,63.0,False,0.0,869.0,1.0,375.0,3377.0,False,False,False,4622.0,2.0,1530.0,1.0
1967_01,0.0,True,2.0,30.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,0.0,6.0,1063.0,0.0
1968_01,0.0,True,1.0,38.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,0.0,6.0,1064.0,0.0
1969_01,1.0,False,0.0,27.0,False,0.0,21066.0,0.0,2448.0,2293.0,True,False,False,25807.0,2.0,1541.0,1.0
1971_01,0.0,False,1.0,54.0,False,3.0,0.0,56.0,633.0,0.0,False,False,False,692.0,5.0,1126.0,1.0
1973_01,1.0,True,0.0,39.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,0.0,0.0,976.0,1.0
1974_01,2.0,False,2.0,41.0,False,3702.0,0.0,1.0,0.0,18.0,False,False,False,3721.0,3.0,1408.0,0.0
1975_01,0.0,False,2.0,22.0,False,0.0,0.0,0.0,10.0,761.0,False,False,False,771.0,6.0,1055.0,1.0
1976_01,1.0,False,0.0,23.0,False,0.0,8037.0,0.0,1.0,2.0,True,True,True,8040.0,1.0,1619.0,1.0
1976_02,1.0,False,2.0,34.0,False,15.0,3578.0,0.0,0.0,473.0,True,True,True,4066.0,1.0,1619.0,1.0
1976_03,1.0,True,0.0,26.0,True,0.0,0.0,0.0,0.0,0.0,True,True,True,0.0,1.0,1619.0,1.0
1976_04,1.0,False,2.0,39.0,False,1.0,2972.0,0.0,3175.0,1.0,False,True,True,6149.0,1.0,1619.0,1.0
1976_05,1.0,True,0.0,15.0,False,0.0,0.0,0.0,0.0,0.0,True,True,True,0.0,1.0,1619.0,1.0
1976_06,1.0,True,2.0,64.0,False,0.0,0.0,0.0,0.0,0.0,True,True,True,0.0,1.0,1619.0,1.0
1976_07,1.0,True,2.0,25.0,False,0.0,0.0,0.0,0.0,0.0,True,True,True,0.0,1.0,1619.0,1.0
1977_01,2.0,True,2.0,35.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,0.0,5.0,1146.0,0.0
1978_01,0.0,True,2.0,19.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,0.0,6.0,1056.0,1.0
1979_01,0.0,False,2.0,26.0,False,401.0,0.0,693.0,62.0,0.0,False,False,False,1156.0,5.0,1127.0,1.0
1980_01,0.0,True,2.0,3.0,False,0.0,0.0,0.0,0.0,0.0,True,True,True,0.0,6.0,1057.0,1.0
1980_02,0.0,False,2.0,29.0,False,1434.0,5.0,0.0,0.0,0.0,False,True,False,1439.0,6.0,1057.0,1.0
1980_03,0.0,True,2.0,44.0,False,0.0,0.0,0.0,0.0,0.0,True,True,True,0.0,6.0,1057.0,1.0
1981_01,0.0,False,2.0,27.0,False,196.0,602.0,0.0,0.0,198.0,False,False,False,996.0,4.0,264.0,0.0
1983_01,0.0,False,1.0,17.0,False,414.0,0.0,139.0,28.0,173.0,False,False,False,754.0,6.0,1066.0,0.0
1984_01,1.0,False,0.0,37.0,False,0.0,3166.0,0.0,91.0,6.0,True,False,False,3263.0,8.0,1817.0,2.0
1985_01,2.0,True,0.0,19.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,0.0,5.0,1147.0,0.0
1988_01,0.0,True,2.0,44.0,False,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,6.0,1067.0,0.0
1991_01,0.0,False,0.0,22.0,False,0.0,0.0,30.0,499.0,138.0,False,True,True,667.0,5.0,1129.0,1.0
1991_02,0.0,False,2.0,22.0,False,213.0,85.0,352.0,12.0,1.0,True,True,True,663.0,4.0,505.0,1.0
1992_01,2.0,True,2.0,21.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,0.0,5.0,1130.0,1.0
1993_01,0.0,False,2.0,31.0,False,1062.0,0.0,802.0,71.0,0.0,False,False,False,1935.0,5.0,1132.0,1.0
1994_01,0.0,False,2.0,17.0,False,0.0,0.0,249.0,537.0,5.0,True,False,False,791.0,4.0,275.0,0.0
1995_01,0.0,False,1.0,30.0,False,231.0,0.0,0.0,274.0,26.0,False,False,False,531.0,6.0,1059.0,1.0
1996_01,0.0,False,2.0,15.0,False,12.0,25.0,197.0,631.0,0.0,False,False,False,865.0,5.0,1133.0,1.0
1997_01,0.0,False,2.0,42.0,False,37.0,1670.0,0.0,0.0,0.0,True,False,False,1707.0,6.0,1060.0,1.0
1999_01,0.0,False,2.0,55.0,False,373.0,1.0,1.0,496.0,0.0,False,False,False,871.0,5.0,1135.0,1.0
2000_01,1.0,False,0.0,28.0,False,5.0,2676.0,13.0,0.0,157.0,True,False,False,2851.0,2.0,1552.0,1.0
2001_01,0.0,False,2.0,33.0,False,673.0,194.0,548.0,59.0,40.0,False,False,False,1514.0,5.0,1149.0,0.0
2003_01,0.0,False,2.0,19.0,False,3.0,6.0,20.0,60.0,719.0,False,False,False,808.0,6.0,1069.0,0.0
2006_01,0.0,False,2.0,24.0,False,0.0,856.0,0.0,0.0,5.0,False,True,True,861.0,5.0,1138.0,1.0
2006_02,0.0,False,2.0,4.0,False,0.0,0.0,0.0,0.0,0.0,False,True,True,0.0,6.0,1062.0,1.0
2006_03,0.0,True,2.0,2.0,False,0.0,0.0,0.0,0.0,0.0,False,True,True,0.0,6.0,1062.0,1.0
2007_01,1.0,False,0.0,30.0,False,0.0,5734.0,0.0,5.0,1.0,True,False,False,5740.0,0.0,987.0,1.0
2009_01,1.0,False,2.0,31.0,False,0.0,0.0,0.0,0.0,0.0,False,True,True,0.0,1.0,1364.0,0.0
2009_02,1.0,True,2.0,17.0,False,0.0,0.0,0.0,0.0,0.0,True,True,True,0.0,1.0,1364.0,0.0
2009_03,1.0,True,0.0,40.0,False,0.0,0.0,0.0,0.0,0.0,True,True,True,0.0,1.0,1364.0,0.0
2010_01,0.0,True,1.0,33.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,0.0,6.0,1070.0,0.0
2011_01,0.0,True,1.0,46.0,False,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,6.0,1063.0,1.0
2012_01,1.0,False,0.0,30.0,True,1250.0,865.0,0.0,3725.0,5416.0,False,False,False,11256.0,1.0,1376.0,0.0
2013_01,0.0,False,2.0,17.0,False,0.0,0.0,0.0,0.0,804.0,False,False,False,804.0,5.0,1151.0,0.0
2015_01,0.0,False,2.0,19.0,False,1139.0,18.0,0.0,0.0,671.0,True,False,False,1828.0,5.0,1139.0,1.0
2019_01,1.0,False,0.0,22.0,False,0.0,5183.0,0.0,1080.0,2.0,True,True,True,6265.0,1.0,1630.0,1.0
2019_02,1.0,False,0.0,20.0,False,0.0,162.0,0.0,148.0,7619.0,False,True,True,7929.0,1.0,1630.0,1.0
2022_01,0.0,False,1.0,36.0,False,0.0,809.0,0.0,86.0,0.0,False,False,False,895.0,5.0,1143.0,1.0
2024_01,0.0,False,2.0,0.0,False,0.0,0.0,0.0,0.0,0.0,True,True,True,0.0,6.0,1068.0,1.0
2024_02,0.0,False,0.0,17.0,False,44.0,1535.0,10.0,51.0,0.0,True,True,True,1640.0,4.0,550.0,1.0
2026_01,0.0,True,2.0,44.0,False,0.0,0.0,0.0,0.0,0.0,True,True,True,0.0,6.0,1069.0,1.0
2026_02,0.0,True,1.0,15.0,False,0.0,0.0,0.0,0.0,0.0,True,True,True,0.0,6.0,1069.0,1.0
2026_03,0.0,False,2.0,20.0,False,0.0,4.0,429.0,0.0,287.0,False,True,False,720.0,6.0,1069.0,1.0
2027_01,0.0,False,0.0,19.0,False,30.0,1.0,1051.0,0.0,6.0,True,False,False,1088.0,5.0,1152.0,0.0
2028_01,0.0,False,1.0,24.0,False,662.0,0.0,0.0,0.0,9.0,False,False,False,671.0,5.0,1144.0,1.0
2029_01,0.0,False,0.0,43.0,False,0.0,6.0,730.0,1.0,0.0,False,False,False,737.0,5.0,1155.0,0.0
2032_01,2.0,True,2.0,26.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,0.0,5.0,1157.0,0.0
2034_01,0.0,False,2.0,42.0,False,399.0,75.0,38.0,771.0,0.0,False,False,False,1283.0,5.0,1146.0,1.0
2038_01,0.0,False,2.0,21.0,False,6.0,133.0,503.0,0.0,2.0,False,False,False,644.0,5.0,1159.0,0.0
2040_01,1.0,True,2.0,50.0,False,0.0,0.0,0.0,0.0,0.0,True,True,True,0.0,1.0,1652.0,1.0
2040_02,1.0,True,2.0,25.0,False,0.0,0.0,0.0,0.0,0.0,True,True,True,0.0,1.0,1652.0,1.0
2041_01,0.0,True,2.0,64.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,0.0,6.0,1073.0,0.0
2042_01,0.0,False,2.0,50.0,False,0.0,0.0,0.0,785.0,19.0,False,False,False,804.0,5.0,1147.0,1.0
2043_01,2.0,True,2.0,24.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,0.0,5.0,1148.0,1.0
2044_01,0.0,False,2.0,27.0,False,0.0,0.0,634.0,1.0,23.0,True,False,False,658.0,5.0,1149.0,1.0
2045_01,0.0,True,0.0,42.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,0.0,6.0,1070.0,1.0
2046_01,0.0,True,0.0,30.0,False,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,6.0,1074.0,0.0
2051_01,0.0,False,2.0,20.0,False,2.0,0.0,694.0,0.0,22.0,True,False,False,718.0,4.0,286.0,0.0
2052_01,2.0,False,2.0,31.0,False,162.0,1211.0,4.0,0.0,1.0,True,False,False,1378.0,4.0,561.0,1.0
2053_01,1.0,False,0.0,26.0,False,281.0,741.0,13.0,0.0,4724.0,False,False,False,5759.0,2.0,1463.0,0.0
2054_01,1.0,False,0.0,39.0,False,0.0,4.0,0.0,1528.0,1119.0,False,False,False,2651.0,2.0,1474.0,0.0
2055_01,0.0,False,2.0,4.0,False,0.0,0.0,0.0,0.0,0.0,False,True,True,0.0,6.0,1077.0,0.0
2055_02,0.0,False,1.0,32.0,False,0.0,58.0,0.0,0.0,642.0,True,True,True,700.0,6.0,1077.0,0.0
2055_03,0.0,True,2.0,25.0,False,0.0,0.0,0.0,0.0,0.0,True,True,False,0.0,6.0,1077.0,0.0
2055_04,0.0,False,2.0,6.0,False,0.0,0.0,0.0,0.0,0.0,True,True,True,0.0,6.0,1077.0,0.0
2055_05,0.0,True,2.0,3.0,False,0.0,0.0,0.0,0.0,0.0,True,True,True,0.0,6.0,1077.0,0.0
2055_06,0.0,True,2.0,11.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,0.0,6.0,1077.0,0.0
